            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,
**************************************************************************************************************************
$$SOE
2458719.500000000, A.D. 2019-Aug-24 00:00:00.0000,  4.361519594804953E+09, -1.012468489375560E+09, -7.967881028473806E+07,
2458720.500000000, A.D. 2019-Aug-25 00:00:00.0000,  4.361623790828226E+09, -1.012008205474282E+09, -7.969073947128755E+07,
2458721.500000000, A.D. 2019-Aug-26 00:00:00.0000,  4.361727889127095E+09, -1.011547891271729E+09, -7.970261182595927E+07,
2458722.500000000, A.D. 2019-Aug-27 00:00:00.0000,  4.361831953961386E+09, -1.011087503371189E+09, -7.971443876714706E+07,
2458723.500000000, A.D. 2019-Aug-28 00:00:00.0000,  4.361936034502690E+09, -1.010627061690302E+09, -7.972627798139852E+07,
2458724.500000000, A.D. 2019-Aug-29 00:00:00.0000,  4.362040113786250E+09, -1.010166628777023E+09, -7.973817352835566E+07,
2458725.500000000, A.D. 2019-Aug-30 00:00:00.0000,  4.362144126329364E+09, -1.009706244866406E+09, -7.975011009709126E+07,
2458726.500000000, A.D. 2019-Aug-31 00:00:00.0000,  4.362248026117340E+09, -1.009245886103241E+09, -7.976202890147847E+07,
2458727.500000000, A.D. 2019-Sep-01 00:00:00.0000,  4.362351834379728E+09, -1.008785489301932E+09, -7.977388871458727E+07,
2458728.500000000, A.D. 2019-Sep-02 00:00:00.0000,  4.362455617547839E+09, -1.008325017544685E+09, -7.978570867410284E+07,
2458729.500000000, A.D. 2019-Sep-03 00:00:00.0000,  4.362559418279983E+09, -1.007864498507212E+09, -7.979754841156757E+07,
2458730.500000000, A.D. 2019-Sep-04 00:00:00.0000,  4.362663211170386E+09, -1.007403995718763E+09, -7.980944613740236E+07,
2458731.500000000, A.D. 2019-Sep-05 00:00:00.0000,  4.362766929125711E+09, -1.006943542600257E+09, -7.982137896997774E+07,
2458732.500000000, A.D. 2019-Sep-06 00:00:00.0000,  4.362870533018023E+09, -1.006483107761452E+09, -7.983328669040960E+07,
2458733.500000000, A.D. 2019-Sep-07 00:00:00.0000,  4.362974052306591E+09, -1.006022627585127E+09, -7.984513426472193E+07,
2458734.500000000, A.D. 2019-Sep-08 00:00:00.0000,  4.363077554446435E+09, -1.005562072275038E+09, -7.985694821902740E+07,
2458735.500000000, A.D. 2019-Sep-09 00:00:00.0000,  4.363181074846872E+09, -1.005101476789141E+09, -7.986878909706950E+07,
2458736.500000000, A.D. 2019-Sep-10 00:00:00.0000,  4.363284580104134E+09, -1.004640904540553E+09, -7.988068859840065E+07,
2458737.500000000, A.D. 2019-Sep-11 00:00:00.0000,  4.363388002677972E+09, -1.004180381558845E+09, -7.989261666732234E+07,
2458738.500000000, A.D. 2019-Sep-12 00:00:00.0000,  4.363491311006474E+09, -1.003719869462207E+09, -7.990451269566232E+07,
2458739.500000000, A.D. 2019-Sep-13 00:00:00.0000,  4.363594542270392E+09, -1.003259305303271E+09, -7.991634844984925E+07,
2458740.500000000, A.D. 2019-Sep-14 00:00:00.0000,  4.363697763782617E+09, -1.002798666923488E+09, -7.992815738502014E+07,
2458741.500000000, A.D. 2019-Sep-15 00:00:00.0000,  4.363801003092922E+09, -1.002337995958364E+09, -7.993999990839434E+07,
2458742.500000000, A.D. 2019-Sep-16 00:00:00.0000,  4.363904219379609E+09, -1.001877354607367E+09, -7.995190065948874E+07,
2458743.500000000, A.D. 2019-Sep-17 00:00:00.0000,  4.364007345825907E+09, -1.001416761057302E+09, -7.996382292910886E+07,
2458744.500000000, A.D. 2019-Sep-18 00:00:00.0000,  4.364110358982800E+09, -1.000956170598207E+09, -7.997570677000278E+07,
2458745.500000000, A.D. 2019-Sep-19 00:00:00.0000,  4.364213303109238E+09, -1.000495522041333E+09, -7.998753123818517E+07,
2458746.500000000, A.D. 2019-Sep-20 00:00:00.0000,  4.364316244211620E+09, -1.000034801249283E+09, -7.999933613844037E+07,
2458747.500000000, A.D. 2019-Sep-21 00:00:00.0000,  4.364419201504267E+09, -9.995740558144391E+08, -8.001118069475901E+07,
2458748.500000000, A.D. 2019-Sep-22 00:00:00.0000,  4.364522127455195E+09, -9.991133456456881E+08, -8.002308205971742E+07,
2458749.500000000, A.D. 2019-Sep-23 00:00:00.0000,  4.364624957127722E+09, -9.986526807715189E+08, -8.003499750642997E+07,
2458750.500000000, A.D. 2019-Sep-24 00:00:00.0000,  4.364727675591419E+09, -9.981920109266005E+08, -8.004686878711325E+07,
2458751.500000000, A.D. 2019-Sep-25 00:00:00.0000,  4.364830333417018E+09, -9.977312777395550E+08, -8.005868261044431E+07,
2458752.500000000, A.D. 2019-Sep-26 00:00:00.0000,  4.364932994161988E+09, -9.972704753388594E+08, -8.007048444115639E+07,
2458753.500000000, A.D. 2019-Sep-27 00:00:00.0000,  4.365035668373362E+09, -9.968096564502069E+08, -8.008233129398733E+07,
2458754.500000000, A.D. 2019-Sep-28 00:00:00.0000,  4.365138302631878E+09, -9.963488776549330E+08, -8.009423253723615E+07,
2458755.500000000, A.D. 2019-Sep-29 00:00:00.0000,  4.365240835004882E+09, -9.958881406488123E+08, -8.010614016637880E+07,
2458756.500000000, A.D. 2019-Sep-30 00:00:00.0000,  4.365343259338322E+09, -9.954273904806308E+08, -8.011799864237124E+07,
2458757.500000000, A.D. 2019-Oct-01 00:00:00.0000,  4.365445631638861E+09, -9.949665726064241E+08, -8.012980255681181E+07,
2458758.500000000, A.D. 2019-Oct-02 00:00:00.0000,  4.365548011915008E+09, -9.945056895226166E+08, -8.014160224686694E+07,
2458759.500000000, A.D. 2019-Oct-03 00:00:00.0000,  4.365650401864347E+09, -9.940447981759385E+08, -8.015345153004706E+07,
2458760.500000000, A.D. 2019-Oct-04 00:00:00.0000,  4.365752743105353E+09, -9.935839508408144E+08, -8.016535182802892E+07,
2458761.500000000, A.D. 2019-Oct-05 00:00:00.0000,  4.365854977780914E+09, -9.931231408504758E+08, -8.017725069013554E+07,
2458762.500000000, A.D. 2019-Oct-06 00:00:00.0000,  4.365957108619278E+09, -9.926623095183721E+08, -8.018909624830937E+07,
2458763.500000000, A.D. 2019-Oct-07 00:00:00.0000,  4.366059196093058E+09, -9.922014070722349E+08, -8.020089107097894E+07,
2458764.500000000, A.D. 2019-Oct-08 00:00:00.0000,  4.366161295623119E+09, -9.917404443336635E+08, -8.021268949554461E+07,
2458765.500000000, A.D. 2019-Oct-09 00:00:00.0000,  4.366263400028807E+09, -9.912794814852798E+08, -8.022454120995831E+07,
2458766.500000000, A.D. 2019-Oct-10 00:00:00.0000,  4.366365446976809E+09, -9.908185655899135E+08, -8.023643966441458E+07,
2458767.500000000, A.D. 2019-Oct-11 00:00:00.0000,  4.366467383686739E+09, -9.903576817330762E+08, -8.024832887070203E+07,
2458768.500000000, A.D. 2019-Oct-12 00:00:00.0000,  4.366569221721089E+09, -9.898967685085227E+08, -8.026016153050840E+07,
2458769.500000000, A.D. 2019-Oct-13 00:00:00.0000,  4.366671024971250E+09, -9.894357817772914E+08, -8.027194814461374E+07,
2458770.500000000, A.D. 2019-Oct-14 00:00:00.0000,  4.366772843311284E+09, -9.889747404996351E+08, -8.028374610938287E+07,
2458771.500000000, A.D. 2019-Oct-15 00:00:00.0000,  4.366874660806967E+09, -9.885137070529029E+08, -8.029560012218577E+07,
2458772.500000000, A.D. 2019-Oct-16 00:00:00.0000,  4.366976412252277E+09, -9.880527224738648E+08, -8.030749577517009E+07,
2458773.500000000, A.D. 2019-Oct-17 00:00:00.0000,  4.367078050856503E+09, -9.875917638581545E+08, -8.031937451244038E+07,
2458774.500000000, A.D. 2019-Oct-18 00:00:00.0000,  4.367179596815596E+09, -9.871307681424959E+08, -8.033119442497677E+07,
2458775.500000000, A.D. 2019-Oct-19 00:00:00.0000,  4.367281116333328E+09, -9.866696975858426E+08, -8.034297376418340E+07,
2458776.500000000, A.D. 2019-Oct-20 00:00:00.0000,  4.367382652873842E+09, -9.862085789596578E+08, -8.035477199088085E+07,
2458777.500000000, A.D. 2019-Oct-21 00:00:00.0000,  4.367484182025687E+09, -9.857474757571501E+08, -8.036662803756702E+07,
2458778.500000000, A.D. 2019-Oct-22 00:00:00.0000,  4.367585636838587E+09, -9.852864222789693E+08, -8.037851988769406E+07,
2458779.500000000, A.D. 2019-Oct-23 00:00:00.0000,  4.367686977321059E+09, -9.848253880271087E+08, -8.039038743220717E+07,
2458780.500000000, A.D. 2019-Oct-24 00:00:00.0000,  4.367788231952095E+09, -9.843643093731450E+08, -8.040219487760860E+07,
2458781.500000000, A.D. 2019-Oct-25 00:00:00.0000,  4.367889468101716E+09, -9.839031556278685E+08, -8.041396790980166E+07,
2458782.500000000, A.D. 2019-Oct-26 00:00:00.0000,  4.367990722072139E+09, -9.834419609118426E+08, -8.042576702402538E+07,
2458783.500000000, A.D. 2019-Oct-27 00:00:00.0000,  4.368091961397740E+09, -9.829807887360733E+08, -8.043762471327561E+07,
2458784.500000000, A.D. 2019-Oct-28 00:00:00.0000,  4.368193118542992E+09, -9.825196660719318E+08, -8.044951173375213E+07,
2458785.500000000, A.D. 2019-Oct-29 00:00:00.0000,  4.368294161007424E+09, -9.820585553559085E+08, -8.046136746460813E+07,
2458786.500000000, A.D. 2019-Oct-30 00:00:00.0000,  4.368395125059875E+09, -9.815973934963387E+08, -8.047316284822029E+07,
2458787.500000000, A.D. 2019-Oct-31 00:00:00.0000,  4.368496078070597E+09, -9.811361573884710E+08, -8.048493056023622E+07,
2458788.500000000, A.D. 2019-Nov-01 00:00:00.0000,  4.368597048552465E+09, -9.806748879128124E+08, -8.049673108221751E+07,
2458789.500000000, A.D. 2019-Nov-02 00:00:00.0000,  4.368697996548844E+09, -9.802136475003531E+08, -8.050858990493566E+07,
2458790.500000000, A.D. 2019-Nov-03 00:00:00.0000,  4.368798855108610E+09, -9.797524553270942E+08, -8.052047106383908E+07,
2458791.500000000, A.D. 2019-Nov-04 00:00:00.0000,  4.368899599785619E+09, -9.792912674147476E+08, -8.053231447685593E+07,
2458792.500000000, A.D. 2019-Nov-05 00:00:00.0000,  4.369000274011421E+09, -9.788300223014839E+08, -8.054409832596481E+07,
2458793.500000000, A.D. 2019-Nov-06 00:00:00.0000,  4.369100943992115E+09, -9.783687048681905E+08, -8.055586171074700E+07,
2458794.500000000, A.D. 2019-Nov-07 00:00:00.0000,  4.369201629960171E+09, -9.779073620492245E+08, -8.056766405153388E+07,
2458795.500000000, A.D. 2019-Nov-08 00:00:00.0000,  4.369302285162355E+09, -9.774460541156962E+08, -8.057952339532202E+07,
2458796.500000000, A.D. 2019-Nov-09 00:00:00.0000,  4.369402844393465E+09, -9.769847921162454E+08, -8.059139768010789E+07,
2458797.500000000, A.D. 2019-Nov-10 00:00:00.0000,  4.369503291687202E+09, -9.765235264182667E+08, -8.060322840372217E+07,
2458798.500000000, A.D. 2019-Nov-11 00:00:00.0000,  4.369603676888938E+09, -9.760621982526399E+08, -8.061500136614966E+07,
2458799.500000000, A.D. 2019-Nov-12 00:00:00.0000,  4.369704063897915E+09, -9.756008007466432E+08, -8.062676141377324E+07,
2458800.500000000, A.D. 2019-Nov-13 00:00:00.0000,  4.369804464319958E+09, -9.751393860741612E+08, -8.063856587622213E+07,
2458801.500000000, A.D. 2019-Nov-14 00:00:00.0000,  4.369904825418016E+09, -9.746780113003461E+08, -8.065042504411966E+07,
2458802.500000000, A.D. 2019-Nov-15 00:00:00.0000,  4.370005084863842E+09, -9.742166791506462E+08, -8.066229148634231E+07,
2458803.500000000, A.D. 2019-Nov-16 00:00:00.0000,  4.370105235448843E+09, -9.737553351919038E+08, -8.067410929414833E+07,
2458804.500000000, A.D. 2019-Nov-17 00:00:00.0000,  4.370205332569730E+09, -9.732939243594769E+08, -8.068587213123167E+07,
2458805.500000000, A.D. 2019-Nov-18 00:00:00.0000,  4.370305436712798E+09, -9.728324481404665E+08, -8.069762981337065E+07,
2458806.500000000, A.D. 2019-Nov-19 00:00:00.0000,  4.370405550655210E+09, -9.723709630398465E+08, -8.070943658562469E+07,
2458807.500000000, A.D. 2019-Nov-20 00:00:00.0000,  4.370505616586202E+09, -9.719095219233834E+08, -8.072129480300498E+07,
2458808.500000000, A.D. 2019-Nov-21 00:00:00.0000,  4.370605576128739E+09, -9.714481191407247E+08, -8.073315248617405E+07,
2458809.500000000, A.D. 2019-Nov-22 00:00:00.0000,  4.370705430950459E+09, -9.709866963959112E+08, -8.074495728758472E+07,
2458810.500000000, A.D. 2019-Nov-23 00:00:00.0000,  4.370805241033858E+09, -9.705252032793089E+08, -8.075671084382135E+07,
2458811.500000000, A.D. 2019-Nov-24 00:00:00.0000,  4.370905062398464E+09, -9.700636496116685E+08, -8.076846707628900E+07,
2458812.500000000, A.D. 2019-Nov-25 00:00:00.0000,  4.371004888938509E+09, -9.696020952519037E+08, -8.078027620499206E+07,
2458813.500000000, A.D. 2019-Nov-26 00:00:00.0000,  4.371104658763875E+09, -9.691405879536270E+08, -8.079213260808504E+07,
2458814.500000000, A.D. 2019-Nov-27 00:00:00.0000,  4.371204318453148E+09, -9.686791137912329E+08, -8.080398065806311E+07,
2458815.500000000, A.D. 2019-Nov-28 00:00:00.0000,  4.371303878516168E+09, -9.682176116190932E+08, -8.081577247566724E+07,
2458816.500000000, A.D. 2019-Nov-29 00:00:00.0000,  4.371403402479024E+09, -9.677560365603582E+08, -8.082751764214045E+07,
2458817.500000000, A.D. 2019-Nov-30 00:00:00.0000,  4.371502940923063E+09, -9.672944066053151E+08, -8.083927325063074E+07,
2458818.500000000, A.D. 2019-Dec-01 00:00:00.0000,  4.371602478964860E+09, -9.668327839366651E+08, -8.085108462636524E+07,
2458819.500000000, A.D. 2019-Dec-02 00:00:00.0000,  4.371701951706573E+09, -9.663712103742009E+08, -8.086293826824099E+07,
2458820.500000000, A.D. 2019-Dec-03 00:00:00.0000,  4.371801311607851E+09, -9.659096639621743E+08, -8.087477586483073E+07,
2458821.500000000, A.D. 2019-Dec-04 00:00:00.0000,  4.371900577839885E+09, -9.654480817671485E+08, -8.088655483514845E+07,
2458822.500000000, A.D. 2019-Dec-05 00:00:00.0000,  4.371999816374861E+09, -9.649864252252102E+08, -8.089829253979200E+07,
2458823.500000000, A.D. 2019-Dec-06 00:00:00.0000,  4.372099071483074E+09, -9.645247201878766E+08, -8.091004825487554E+07,
2458824.500000000, A.D. 2019-Dec-07 00:00:00.0000,  4.372198319764382E+09, -9.640630300874133E+08, -8.092186162591493E+07,
2458825.500000000, A.D. 2019-Dec-08 00:00:00.0000,  4.372297494439120E+09, -9.636013900871829E+08, -8.093371150670391E+07,
2458826.500000000, A.D. 2019-Dec-09 00:00:00.0000,  4.372396554672949E+09, -9.631397705813253E+08, -8.094553791225684E+07,
2458827.500000000, A.D. 2019-Dec-10 00:00:00.0000,  4.372495527968272E+09, -9.626781079380132E+08, -8.095730429806149E+07,
2458828.500000000, A.D. 2019-Dec-11 00:00:00.0000,  4.372594481603136E+09, -9.622163705739905E+08, -8.096903550347507E+07,
2458829.500000000, A.D. 2019-Dec-12 00:00:00.0000,  4.372693452772800E+09, -9.617545917547927E+08, -8.098079196081465E+07,
2458830.500000000, A.D. 2019-Dec-13 00:00:00.0000,  4.372792409967430E+09, -9.612928350643489E+08, -8.099260694908297E+07,
2458831.500000000, A.D. 2019-Dec-14 00:00:00.0000,  4.372891285682818E+09, -9.608311284000520E+08, -8.100445204317194E+07,
2458832.500000000, A.D. 2019-Dec-15 00:00:00.0000,  4.372990046498104E+09, -9.603694350172911E+08, -8.101626662391663E+07,
2458833.500000000, A.D. 2019-Dec-16 00:00:00.0000,  4.373088727771113E+09, -9.599076916862803E+08, -8.102802081644177E+07,
2458834.500000000, A.D. 2019-Dec-17 00:00:00.0000,  4.373187396921927E+09, -9.594458743507947E+08, -8.103974650876456E+07,
2458835.500000000, A.D. 2019-Dec-18 00:00:00.0000,  4.373286083427838E+09, -9.589840231145126E+08, -8.105150424228704E+07,
2458836.500000000, A.D. 2019-Dec-19 00:00:00.0000,  4.373384748215849E+09, -9.585222006120511E+08, -8.106332035290354E+07,
2458837.500000000, A.D. 2019-Dec-20 00:00:00.0000,  4.373483324225828E+09, -9.580604269912013E+08, -8.107515962890851E+07,
2458838.500000000, A.D. 2019-Dec-21 00:00:00.0000,  4.373581786028712E+09, -9.575986590033548E+08, -8.108696186709124E+07,
2458839.500000000, A.D. 2019-Dec-22 00:00:00.0000,  4.373680176225379E+09, -9.571368349146419E+08, -8.109870438002270E+07,
2458840.500000000, A.D. 2019-Dec-23 00:00:00.0000,  4.373778561210917E+09, -9.566749386121148E+08, -8.111042555185664E+07,
2458841.500000000, A.D. 2019-Dec-24 00:00:00.0000,  4.373876962235130E+09, -9.562130163435371E+08, -8.112218498422527E+07,
2458842.500000000, A.D. 2019-Dec-25 00:00:00.0000,  4.373975333338526E+09, -9.557511287100441E+08, -8.113400161351722E+07,
2458843.500000000, A.D. 2019-Dec-26 00:00:00.0000,  4.374073609065784E+09, -9.552892877602309E+08, -8.114583405124152E+07,
2458844.500000000, A.D. 2019-Dec-27 00:00:00.0000,  4.374171772419201E+09, -9.548274444893630E+08, -8.115762355327123E+07,
2458845.500000000, A.D. 2019-Dec-28 00:00:00.0000,  4.374269872504710E+09, -9.543655397275469E+08, -8.116935501266092E+07,
2458846.500000000, A.D. 2019-Dec-29 00:00:00.0000,  4.374367973543173E+09, -9.539035655842748E+08, -8.118107264487624E+07,
2458847.500000000, A.D. 2019-Dec-30 00:00:00.0000,  4.374466088189406E+09, -9.534415736511829E+08, -8.119283407899421E+07,
2458848.500000000, A.D. 2019-Dec-31 00:00:00.0000,  4.374564164393391E+09, -9.529796214469405E+08, -8.120465052378571E+07,
2458849.500000000, A.D. 2020-Jan-01 00:00:00.0000,  4.374662139437146E+09, -9.525177127119005E+08, -8.121647513083446E+07,
2458850.500000000, A.D. 2020-Jan-02 00:00:00.0000,  4.374760005047939E+09, -9.520557935326531E+08, -8.122825163282740E+07,
2458851.500000000, A.D. 2020-Jan-03 00:00:00.0000,  4.374857815986141E+09, -9.515938083274351E+08, -8.123997276524657E+07,
2458852.500000000, A.D. 2020-Jan-04 00:00:00.0000,  4.374955633186653E+09, -9.511317575650636E+08, -8.125168780874777E+07,
2458853.500000000, A.D. 2020-Jan-05 00:00:00.0000,  4.375053460490798E+09, -9.506696972885004E+08, -8.126345142147279E+07,
2458854.500000000, A.D. 2020-Jan-06 00:00:00.0000,  4.375151240658980E+09, -9.502076809385091E+08, -8.127526689019758E+07,
2458855.500000000, A.D. 2020-Jan-07 00:00:00.0000,  4.375248914795885E+09, -9.497457038818177E+08, -8.128708271807897E+07,
2458856.500000000, A.D. 2020-Jan-08 00:00:00.0000,  4.375346483496115E+09, -9.492837082292063E+08, -8.129884608959240E+07,
2458857.500000000, A.D. 2020-Jan-09 00:00:00.0000,  4.375444006226032E+09, -9.488216429490316E+08, -8.131055770850813E+07,
2458858.500000000, A.D. 2020-Jan-10 00:00:00.0000,  4.375541539579858E+09, -9.483595168619736E+08, -8.132227106703794E+07,
2458859.500000000, A.D. 2020-Jan-11 00:00:00.0000,  4.375639078519250E+09, -9.478973894927657E+08, -8.133403690525329E+07,
2458860.500000000, A.D. 2020-Jan-12 00:00:00.0000,  4.375736561605988E+09, -9.474353092793889E+08, -8.134585053096074E+07,
2458861.500000000, A.D. 2020-Jan-13 00:00:00.0000,  4.375833934786228E+09, -9.469732632947935E+08, -8.135765669090301E+07,
2458862.500000000, A.D. 2020-Jan-14 00:00:00.0000,  4.375931207510912E+09, -9.465111906755688E+08, -8.136940693644077E+07,
2458863.500000000, A.D. 2020-Jan-15 00:00:00.0000,  4.376028442922469E+09, -9.460490458239269E+08, -8.138110992765379E+07,
2458864.500000000, A.D. 2020-Jan-16 00:00:00.0000,  4.376125692294840E+09, -9.455868457603829E+08, -8.139282244145328E+07,
2458865.500000000, A.D. 2020-Jan-17 00:00:00.0000,  4.376222941797723E+09, -9.451246524618815E+08, -8.140459042085183E+07,
2458866.500000000, A.D. 2020-Jan-18 00:00:00.0000,  4.376320126857545E+09, -9.446625085255064E+08, -8.141640127574658E+07,
2458867.500000000, A.D. 2020-Jan-19 00:00:00.0000,  4.376417199197188E+09, -9.442003929538739E+08, -8.142819695370436E+07,
2458868.500000000, A.D. 2020-Jan-20 00:00:00.0000,  4.376514176959455E+09, -9.437382429630494E+08, -8.143993421251237E+07,
2458869.500000000, A.D. 2020-Jan-21 00:00:00.0000,  4.376611125869514E+09, -9.432760191788491E+08, -8.145162951858574E+07,
2458870.500000000, A.D. 2020-Jan-22 00:00:00.0000,  4.376708090993712E+09, -9.428137465282025E+08, -8.146334195002306E+07,
2458871.500000000, A.D. 2020-Jan-23 00:00:00.0000,  4.376805049949641E+09, -9.423514883684360E+08, -8.147511185668731E+07,
2458872.500000000, A.D. 2020-Jan-24 00:00:00.0000,  4.376901936146269E+09, -9.418892807189862E+08, -8.148691896870273E+07,
2458873.500000000, A.D. 2020-Jan-25 00:00:00.0000,  4.376998707918379E+09, -9.414270948757712E+08, -8.149870344016099E+07,
2458874.500000000, A.D. 2020-Jan-26 00:00:00.0000,  4.377095391786246E+09, -9.409648672214634E+08, -8.151042798464787E+07,
2458875.500000000, A.D. 2020-Jan-27 00:00:00.0000,  4.377192054920101E+09, -9.405025652882870E+08, -8.152211658991241E+07,
2458876.500000000, A.D. 2020-Jan-28 00:00:00.0000,  4.377288735399392E+09, -9.400402214795110E+08, -8.153382961169869E+07,
2458877.500000000, A.D. 2020-Jan-29 00:00:00.0000,  4.377385402678237E+09, -9.395778994376587E+08, -8.154560110787976E+07,
2458878.500000000, A.D. 2020-Jan-30 00:00:00.0000,  4.377481989301443E+09, -9.391156279818820E+08, -8.155740347984767E+07,
2458879.500000000, A.D. 2020-Jan-31 00:00:00.0000,  4.377578460937619E+09, -9.386533711986669E+08, -8.156917612529653E+07,
2458880.500000000, A.D. 2020-Feb-01 00:00:00.0000,  4.377674852026028E+09, -9.381910657393465E+08, -8.158088835992062E+07,
2458881.500000000, A.D. 2020-Feb-02 00:00:00.0000,  4.377771230020837E+09, -9.377286866056528E+08, -8.159257127749592E+07,
2458882.500000000, A.D. 2020-Feb-03 00:00:00.0000,  4.377867625357832E+09, -9.372662731177788E+08, -8.160428546605694E+07,
2458883.500000000, A.D. 2020-Feb-04 00:00:00.0000,  4.377963999859139E+09, -9.368038881026218E+08, -8.161605810151613E+07,
2458884.500000000, A.D. 2020-Feb-05 00:00:00.0000,  4.378060286375657E+09, -9.363415526801593E+08, -8.162785473488289E+07,
2458885.500000000, A.D. 2020-Feb-06 00:00:00.0000,  4.378156458506406E+09, -9.358792243482292E+08, -8.163961505756092E+07,
2458886.500000000, A.D. 2020-Feb-07 00:00:00.0000,  4.378252558016245E+09, -9.354168411221904E+08, -8.165131551933616E+07,
2458887.500000000, A.D. 2020-Feb-08 00:00:00.0000,  4.378348651478814E+09, -9.349543859049097E+08, -8.166299378161341E+07,
2458888.500000000, A.D. 2020-Feb-09 00:00:00.0000,  4.378444761163192E+09, -9.344919042509295E+08, -8.167470961499995E+07,
2458889.500000000, A.D. 2020-Feb-10 00:00:00.0000,  4.378540841923867E+09, -9.340294570811930E+08, -8.168648284270608E+07,
2458890.500000000, A.D. 2020-Feb-11 00:00:00.0000,  4.378636828082438E+09, -9.335670574463891E+08, -8.169827276177430E+07,
2458891.500000000, A.D. 2020-Feb-12 00:00:00.0000,  4.378732701626740E+09, -9.331046569859200E+08, -8.171002040208578E+07,
2458892.500000000, A.D. 2020-Feb-13 00:00:00.0000,  4.378828510924417E+09, -9.326421961464870E+08, -8.172170975522572E+07,
2458893.500000000, A.D. 2020-Feb-14 00:00:00.0000,  4.378924320515952E+09, -9.321796660223875E+08, -8.173338439728934E+07,
2458894.500000000, A.D. 2020-Feb-15 00:00:00.0000,  4.379020144116955E+09, -9.317171176086463E+08, -8.174510224530536E+07,
2458895.500000000, A.D. 2020-Feb-16 00:00:00.0000,  4.379115930392903E+09, -9.312546088601669E+08, -8.175687542539787E+07,
2458896.500000000, A.D. 2020-Feb-17 00:00:00.0000,  4.379211616268269E+09, -9.307921445270826E+08, -8.176865768495500E+07,
2458897.500000000, A.D. 2020-Feb-18 00:00:00.0000,  4.379307192425115E+09, -9.303296712229769E+08, -8.178039241311663E+07,
2458898.500000000, A.D. 2020-Feb-19 00:00:00.0000,  4.379402712989791E+09, -9.298671328540334E+08, -8.179207141999453E+07,
2458899.500000000, A.D. 2020-Feb-20 00:00:00.0000,  4.379498239345424E+09, -9.294045288597083E+08, -8.180374344075233E+07,
2458900.500000000, A.D. 2020-Feb-21 00:00:00.0000,  4.379593776410405E+09, -9.289419147937920E+08, -8.181546353471714E+07,
2458901.500000000, A.D. 2020-Feb-22 00:00:00.0000,  4.379689267543488E+09, -9.284793446444114E+08, -8.182723592043650E+07,
2458902.500000000, A.D. 2020-Feb-23 00:00:00.0000,  4.379784653357708E+09, -9.280168147817628E+08, -8.183900959643692E+07,
2458903.500000000, A.D. 2020-Feb-24 00:00:00.0000,  4.379879933385448E+09, -9.275542677217033E+08, -8.185073129204863E+07,
2458904.500000000, A.D. 2020-Feb-25 00:00:00.0000,  4.379975166570773E+09, -9.270916518060169E+08, -8.186240077793926E+07,
2458905.500000000, A.D. 2020-Feb-26 00:00:00.0000,  4.380070410075043E+09, -9.266289748348465E+08, -8.187407110431039E+07,
2458906.500000000, A.D. 2020-Feb-27 00:00:00.0000,  4.380165659933804E+09, -9.261662959651492E+08, -8.188579351923615E+07,
2458907.500000000, A.D. 2020-Feb-28 00:00:00.0000,  4.380260855179867E+09, -9.257036642887973E+08, -8.189756426081133E+07,
2458908.500000000, A.D. 2020-Feb-29 00:00:00.0000,  4.380355941143517E+09, -9.252410678629639E+08, -8.190932846276098E+07,
2458909.500000000, A.D. 2020-Mar-01 00:00:00.0000,  4.380450926216513E+09, -9.247784461042049E+08, -8.192103711798251E+07,
2458910.500000000, A.D. 2020-Mar-02 00:00:00.0000,  4.380545873142279E+09, -9.243157526873128E+08, -8.193269796234494E+07,
2458911.500000000, A.D. 2020-Mar-03 00:00:00.0000,  4.380640833873437E+09, -9.238530036411990E+08, -8.194436744239306E+07,
2458912.500000000, A.D. 2020-Mar-04 00:00:00.0000,  4.380735795634530E+09, -9.233902607041655E+08, -8.195609210736901E+07,
2458913.500000000, A.D. 2020-Mar-05 00:00:00.0000,  4.380830694190282E+09, -9.229275672234621E+08, -8.196786028037399E+07,
2458914.500000000, A.D. 2020-Mar-06 00:00:00.0000,  4.380925480536489E+09, -9.224649031499929E+08, -8.197961418094695E+07,
2458915.500000000, A.D. 2020-Mar-07 00:00:00.0000,  4.381020171780645E+09, -9.220022058496853E+08, -8.199130991507161E+07,
2458916.500000000, A.D. 2020-Mar-08 00:00:00.0000,  4.381114833380949E+09, -9.215394351323680E+08, -8.200296304998040E+07,
2458917.500000000, A.D. 2020-Mar-09 00:00:00.0000,  4.381209511184140E+09, -9.210766149785308E+08, -8.201463245081782E+07,
2458918.500000000, A.D. 2020-Mar-10 00:00:00.0000,  4.381304183826790E+09, -9.206138086393335E+08, -8.202635916160142E+07,
2458919.500000000, A.D. 2020-Mar-11 00:00:00.0000,  4.381398784918736E+09, -9.201510529663576E+08, -8.203812379257882E+07,
2458920.500000000, A.D. 2020-Mar-12 00:00:00.0000,  4.381493271970128E+09, -9.196883201502140E+08, -8.204986665024590E+07,
2458921.500000000, A.D. 2020-Mar-13 00:00:00.0000,  4.381587670508177E+09, -9.192255465893561E+08, -8.206154971415824E+07,
2458922.500000000, A.D. 2020-Mar-14 00:00:00.0000,  4.381682047573347E+09, -9.187626989239482E+08, -8.207319611344624E+07,
2458923.500000000, A.D. 2020-Mar-15 00:00:00.0000,  4.381776442113614E+09, -9.182998086709843E+08, -8.208486611191589E+07,
